recommendationid,language,voted_up,is_negative,review,review_clean,created_at,updated_at,review_date,review_year,review_month,author.steamid,author.num_games_owned,author.num_reviews
213573262,schinese,FALSE,TRUE,路边依托,路边依托,2025-12-18T15:32:26Z,2025-12-18T15:32:26Z,2025-12-18,2025,2025-12,76561198294068304,0,1
213573138,schinese,FALSE,TRUE,巨戟龙就是一坨答辩，做出这种东西来的设计师孤独终老。 先杀你再显示教程的游戏我也是第一次遇到，猫车四次都不够看完教程更是让人瞠目结舌……,巨戟龙就是一坨答辩 做出这种东西来的设计师孤独终老 先杀你再显示教程的游戏我也是第一次遇到 猫车四次都不够看完教程更是让人瞠目结舌,2025-12-18T15:30:28Z,2025-12-18T15:39:08Z,2025-12-18,2025,2025-12,76561198068107424,142,16
213572781,schinese,TRUE,FALSE,大剑最爽的一集,大剑最爽的一集,2025-12-18T15:25:27Z,2025-12-18T15:25:27Z,2025-12-18,2025,2025-12,76561199802125200,0,2
213572648,schinese,FALSE,TRUE,请输入文本,请输入文本,2025-12-18T15:23:17Z,2025-12-18T15:23:17Z,2025-12-18,2025,2025-12,76561198154948176,376,34
213572475,schinese,TRUE,FALSE,好玩,好玩,2025-12-18T15:20:32Z,2025-12-18T15:20:32Z,2025-12-18,2025,2025-12,76561199392923728,57,2
213571480,schinese,TRUE,FALSE,没那么不堪，不错的游戏，但是不适合长玩，因为老机制老把戏老猎人都玩腻味了。但我估计新人入坑有点难，因为不仅游戏内各种技能机制状态多理解熟悉慢 加上为了正常游玩的各种设置繁琐，对新人不友好的说。,没那么不堪 不错的游戏 但是不适合长玩 因为老机制老把戏老猎人都玩腻味了 但我估计新人入坑有点难 因为不仅游戏内各种技能机制状态多理解熟悉慢 加上为了正常游玩的各种设置繁琐 对新人不友好的说,2025-12-18T15:05:36Z,2025-12-18T15:05:36Z,2025-12-18,2025,2025-12,76561198842063312,23,1
213571326,schinese,FALSE,TRUE,优化糟糕就算了，任务指引也做得像坨屎一样，地图UI也糟糕得要死，弄个地图旋转简直是反人类,优化糟糕就算了 任务指引也做得像坨屎一样 地图ui也糟糕得要死 弄个地图旋转简直是反人类,2025-12-18T15:03:13Z,2025-12-18T15:03:13Z,2025-12-18,2025,2025-12,76561198136383440,0,1
213570283,schinese,TRUE,FALSE,一言难尽,一言难尽,2025-12-18T14:45:34Z,2025-12-18T14:45:34Z,2025-12-18,2025,2025-12,76561199080151536,32,4
213569431,schinese,FALSE,TRUE,谢谢你怪猎，从PSP携带版到现在，这一作我真的无法容忍20帧猎到现在，甚至更新后现在直接6帧，谢谢你CNM,谢谢你怪猎 从psp携带版到现在 这一作我真的无法容忍 帧猎到现在 甚至更新后现在直接 帧 谢谢你cnm,2025-12-18T14:31:10Z,2025-12-18T14:31:10Z,2025-12-18,2025,2025-12,76561198347928128,401,12
213568835,schinese,FALSE,TRUE,购买前提： 1.价格低于50以下 2.距离发售时间超过一年以上 3.有复数及以上的朋友 4.受虐癖或者异种xp 5.制作组全死了买这个游戏当葬礼份子钱 满足条件三项及以上推荐购买，这是我预购豪华版最后悔的一集,购买前提 价格低于 以下 距离发售时间超过一年以上 有复数及以上的朋友 受虐癖或者异种xp 制作组全死了买这个游戏当葬礼份子钱 满足条件三项及以上推荐购买 这是我预购豪华版最后悔的一集,2025-12-18T14:21:43Z,2025-12-18T14:21:43Z,2025-12-18,2025,2025-12,76561199353496128,112,1
213567768,schinese,FALSE,TRUE,一更新就出各种问题还要玩家自己修,一更新就出各种问题还要玩家自己修,2025-12-18T14:03:36Z,2025-12-18T14:03:36Z,2025-12-18,2025,2025-12,76561199698259088,57,2
213567333,schinese,FALSE,TRUE,你那什么b游星欧米茄，纯粹的答辩，你他妈设计师自己做这b玩意的时候你打过吗？我他妈和朋友打了一个小时全在猫，攻击是大范围瞬发的，怪是多动症，技能是盾格挡不了的，能做出这b玩意的真是死了妈了,你那什么b游星欧米茄 纯粹的答辩 你他妈设计师自己做这b玩意的时候你打过吗 我他妈和朋友打了一个小时全在猫 攻击是大范围瞬发的 怪是多动症 技能是盾格挡不了的 能做出这b玩意的真是死了妈了,2025-12-18T13:54:53Z,2025-12-18T13:54:53Z,2025-12-18,2025,2025-12,76561199517512368,40,1
213567171,schinese,FALSE,TRUE,一坨,一坨,2025-12-18T13:51:46Z,2025-12-18T13:51:46Z,2025-12-18,2025,2025-12,76561198975600848,0,1
213566063,schinese,FALSE,TRUE,所有游戏里优化差问题最多的所有方法都试了玩都玩不了！一个连玩都不让玩的游戏！,所有游戏里优化差问题最多的所有方法都试了玩都玩不了 一个连玩都不让玩的游戏,2025-12-18T13:31:11Z,2025-12-18T13:31:11Z,2025-12-18,2025,2025-12,76561198402459488,0,1
213565215,schinese,FALSE,TRUE,傻吊优化,傻吊优化,2025-12-18T13:14:39Z,2025-12-18T13:14:39Z,2025-12-18,2025,2025-12,76561198985959680,70,3
213565045,schinese,FALSE,TRUE,怀着对世界对崛起二作的热情首发了本作！！！游戏全程画面基本是灰暗的，本作玩起来没有世界的震撼，也没有崛起的爽感，各种问题优化等全是负体验，本作就是垃圾，G位是不敢期待了,怀着对世界对崛起二作的热情首发了本作 游戏全程画面基本是灰暗的 本作玩起来没有世界的震撼 也没有崛起的爽感 各种问题优化等全是负体验 本作就是垃圾 g位是不敢期待了,2025-12-18T13:11:37Z,2025-12-18T13:11:37Z,2025-12-18,2025,2025-12,76561198891076928,0,1
213564402,schinese,FALSE,TRUE,更新完了，可以定性了。好评率还是太高了,更新完了 可以定性了 好评率还是太高了,2025-12-18T12:59:13Z,2025-12-18T12:59:13Z,2025-12-18,2025,2025-12,76561198342736480,0,3
213563691,schinese,FALSE,TRUE,每次更新都是磁盘读写错误，每次都要重新下载才能玩，心累了,每次更新都是磁盘读写错误 每次都要重新下载才能玩 心累了,2025-12-18T12:43:54Z,2025-12-18T12:43:54Z,2025-12-18,2025,2025-12,76561198355289808,0,1
213563653,schinese,FALSE,TRUE,刚发售还能裸连，更新几波后完全无法联机，S9052-TAD-W79J，开加速器都没用，活动任务到现在没见过，回去打世界了。,刚发售还能裸连 更新几波后完全无法联机 s tad w j 开加速器都没用 活动任务到现在没见过 回去打世界了,2025-12-18T12:43:04Z,2025-12-18T12:43:04Z,2025-12-18,2025,2025-12,76561198866258480,0,10
213563410,schinese,FALSE,TRUE,好评将分段式更新发出,好评将分段式更新发出,2025-12-18T12:37:37Z,2025-12-18T12:37:37Z,2025-12-18,2025,2025-12,76561198099092432,196,5
213563301,schinese,FALSE,TRUE,一日，三太子召见德田。 三太子：大剑相杀天下无敌，我怕新怪战他不过，德田君有何良策？ 德田：在下有下、下下、下下下三策 德田：这下策，即给怪物增加相杀耐性，降低相杀成功率，从而减少相杀频率； 德田：下下策，则是加快怪物攻击速度和频率，增加相杀风险和难度； 德田：而最后这下下下策，则是给怪物增加更多无法相杀的aoe伤害，从根源上铲除相杀 三太子：好方略，不过我想稍作修改。我命这下、下下、下下下三策为3次免费大型更新，按季度分批推出 德田：主公真乃神算子！,一日 三太子召见德田 三太子 大剑相杀天下无敌 我怕新怪战他不过 德田君有何良策 德田 在下有下 下下 下下下三策 德田 这下策 即给怪物增加相杀耐性 降低相杀成功率 从而减少相杀频率 德田 下下策 则是加快怪物攻击速度和频率 增加相杀风险和难度 德田 而最后这下下下策 则是给怪物增加更多无法相杀的aoe伤害 从根源上铲除相杀 三太子 好方略 不过我想稍作修改 我命这下 下下 下下下三策为 次免费大型更新 按季度分批推出 德田 主公真乃神算子,2025-12-18T12:35:20Z,2025-12-18T12:35:20Z,2025-12-18,2025,2025-12,76561198138052544,0,4
213560214,schinese,FALSE,TRUE,构思,构思,2025-12-18T11:29:42Z,2025-12-18T11:29:42Z,2025-12-18,2025,2025-12,76561198968415792,137,8
213559139,schinese,FALSE,TRUE,幽默巨戟龙 屏幕漆黑如锅底 像依托答辩,幽默巨戟龙 屏幕漆黑如锅底 像依托答辩,2025-12-18T11:04:03Z,2025-12-18T11:04:03Z,2025-12-18,2025,2025-12,76561198438587840,325,2
213558753,schinese,FALSE,TRUE,Ps5买的，三百多的盘现在已经掉到一百一了，买的最亏的理财产品,ps 买的 三百多的盘现在已经掉到一百一了 买的最亏的理财产品,2025-12-18T10:55:13Z,2025-12-18T10:55:13Z,2025-12-18,2025,2025-12,76561199066072080,190,8
213558631,schinese,FALSE,TRUE,煞笔巨戟龙，比零式欧米伽还烂。零式欧米伽虽然难但过了我还觉得挺开心的，巨戟龙纯狗屎，过了只觉得总算结束了。,煞笔巨戟龙 比零式欧米伽还烂 零式欧米伽虽然难但过了我还觉得挺开心的 巨戟龙纯狗屎 过了只觉得总算结束了,2025-12-18T10:51:57Z,2025-12-18T10:51:57Z,2025-12-18,2025,2025-12,76561198372925152,0,27
213558585,schinese,FALSE,TRUE,好玩 优化太好了 每次更新之后是最快乐的时光,好玩 优化太好了 每次更新之后是最快乐的时光,2025-12-18T10:50:50Z,2025-12-18T10:50:50Z,2025-12-18,2025,2025-12,76561198356613744,158,1
213558578,schinese,FALSE,TRUE,加强双刀,加强双刀,2025-12-18T10:50:39Z,2025-12-18T10:50:39Z,2025-12-18,2025,2025-12,76561198853224368,207,22
213557179,schinese,FALSE,TRUE,德田桑我就一个问题，我玩怪猎是不是先要去练一下我的fps技术才配在第三阶段摸一下巨戟龙？这种交互设计真的震撼亚洲,德田桑我就一个问题 我玩怪猎是不是先要去练一下我的fps技术才配在第三阶段摸一下巨戟龙 这种交互设计真的震撼亚洲,2025-12-18T10:14:58Z,2025-12-18T10:14:58Z,2025-12-18,2025,2025-12,76561198345724976,0,5
213557076,schinese,FALSE,TRUE,这游戏已经数值崩坏没什么好玩的，官方弄了这么旧的武器调整就弄成这样？,这游戏已经数值崩坏没什么好玩的 官方弄了这么旧的武器调整就弄成这样,2025-12-18T10:12:27Z,2025-12-18T10:12:27Z,2025-12-18,2025,2025-12,76561198348365840,0,2
213556237,schinese,TRUE,FALSE,目前玩的还行啊？,目前玩的还行啊,2025-12-18T09:50:10Z,2025-12-18T09:50:10Z,2025-12-18,2025,2025-12,76561198365941776,152,9
213556154,schinese,FALSE,TRUE,五星好评我将分为五个一星评价进行分段式更新,五星好评我将分为五个一星评价进行分段式更新,2025-12-18T09:48:12Z,2025-12-18T09:48:12Z,2025-12-18,2025,2025-12,76561198827079408,128,3
213555939,schinese,FALSE,TRUE,其实我挺推荐玩的，不管是生态系统还是战斗系统我认为要比世界好，但是我的风扇噪音太大了以及怪物太少了,其实我挺推荐玩的 不管是生态系统还是战斗系统我认为要比世界好 但是我的风扇噪音太大了以及怪物太少了,2025-12-18T09:42:24Z,2025-12-18T09:42:24Z,2025-12-18,2025,2025-12,76561199018340800,120,9
213553975,schinese,TRUE,FALSE,游戏做的还是很细腻的,游戏做的还是很细腻的,2025-12-18T08:51:12Z,2025-12-18T08:51:12Z,2025-12-18,2025,2025-12,76561199412376432,0,2
213551135,schinese,FALSE,TRUE,德田我超你妈,德田我超你妈,2025-12-18T07:25:58Z,2025-12-18T07:25:58Z,2025-12-18,2025,2025-12,76561198980365424,95,2
213550197,schinese,FALSE,TRUE,你优化呢？,你优化呢,2025-12-18T06:57:17Z,2025-12-18T06:57:17Z,2025-12-18,2025,2025-12,76561198971718032,73,1
213549009,schinese,FALSE,TRUE,草泥马，刚买上 游戏捏完角色退出去吃饭 结果再也进不去了 崩溃 闪退 重启也不行,草泥马 刚买上 游戏捏完角色退出去吃饭 结果再也进不去了 崩溃 闪退 重启也不行,2025-12-18T06:21:31Z,2025-12-18T06:21:31Z,2025-12-18,2025,2025-12,76561198355236736,102,2
213547368,schinese,FALSE,TRUE,巨戟龙烂完了，九星做的一坨屎，十星更是屎中屎。,巨戟龙烂完了 九星做的一坨屎 十星更是屎中屎,2025-12-18T05:33:10Z,2026-03-12T13:24:14Z,2025-12-18,2025,2025-12,76561198255667216,0,1
213546140,schinese,FALSE,TRUE,好大的一坨,好大的一坨,2025-12-18T04:59:24Z,2025-12-18T04:59:24Z,2025-12-18,2025,2025-12,76561199267737776,45,1
213545177,schinese,FALSE,TRUE,沟槽的优化 沟槽的更新内容 沟槽的德田 先给一个大型免费差评第一弹,沟槽的优化 沟槽的更新内容 沟槽的德田 先给一个大型免费差评第一弹,2025-12-18T04:32:29Z,2025-12-18T04:32:29Z,2025-12-18,2025,2025-12,76561198219089536,0,8
213542243,schinese,FALSE,TRUE,狗屎,狗屎,2025-12-18T03:16:47Z,2025-12-18T03:16:47Z,2025-12-18,2025,2025-12,76561198042991936,235,18
213542231,schinese,FALSE,TRUE,毫无参与感的巨戟龙狩猎，你就是摄像头！,毫无参与感的巨戟龙狩猎 你就是摄像头,2025-12-18T03:16:34Z,2025-12-18T03:16:34Z,2025-12-18,2025,2025-12,76561199340562048,0,1
213541939,schinese,FALSE,TRUE,抛开老生常谈的优化，怪少，没事干不谈，终盘这个巨戟龙设计的交互简直是活全家了。一阶段在裆下打桩，二阶段在tgy的小穴里打桩还有搬炮弹。那个高台那么一点点位置登龙都能掉下去被烧半管血再爬上来，古巨戟一口痰覆盖整个高台除了飞扑还是飞扑这就是跟怪物的交互啊。三阶段设计的更是神人中的神人，你知道你游大部分武器都是近战武器啊。拿个蓄力小炮桶射天上飞来飞去没事吐口痰到处滴口水还会肘击的巨戟龙很好玩吗？伤害打不够下来放大招老登直接罢工了大家一起抬回营地的时候放英雄之征实在是绷不住了。打了这个突然看欧米伽dps test的那个影蜘蛛都眉清目秀了，起码不会因为瞄准有问题空枪直接回家。更恶心的是这玩意就是接下来唯一要刷的东西了......回崛起看我赏心悦目的原爵老婆了。 SB德田能不能切腹谢罪啊 或者开放预购退款也可以：(,抛开老生常谈的优化 怪少 没事干不谈 终盘这个巨戟龙设计的交互简直是活全家了 一阶段在裆下打桩 二阶段在tgy的小穴里打桩还有搬炮弹 那个高台那么一点点位置登龙都能掉下去被烧半管血再爬上来 古巨戟一口痰覆盖整个高台除了飞扑还是飞扑这就是跟怪物的交互啊 三阶段设计的更是神人中的神人 你知道你游大部分武器都是近战武器啊 拿个蓄力小炮桶射天上飞来飞去没事吐口痰到处滴口水还会肘击的巨戟龙很好玩吗 伤害打不够下来放大招老登直接罢工了大家一起抬回营地的时候放英雄之征实在是绷不住了 打了这个突然看欧米伽dps test的那个影蜘蛛都眉清目秀了 起码不会因为瞄准有问题空枪直接回家 更恶心的是这玩意就是接下来唯一要刷的东西了 回崛起看我赏心悦目的原爵老婆了 sb德田能不能切腹谢罪啊 或者开放预购退款也可以,2025-12-18T03:10:03Z,2025-12-18T03:10:03Z,2025-12-18,2025,2025-12,76561198986979024,0,1
213541897,schinese,FALSE,TRUE,作为我的年度游戏时间占比第一感觉真的亏死了,作为我的年度游戏时间占比第一感觉真的亏死了,2025-12-18T03:08:53Z,2025-12-18T03:08:53Z,2025-12-18,2025,2025-12,76561198399691408,83,2
213539713,schinese,TRUE,FALSE,爽完记得给差评,爽完记得给差评,2025-12-18T02:17:06Z,2025-12-18T02:17:06Z,2025-12-18,2025,2025-12,76561199140181376,74,25
213537871,schinese,FALSE,TRUE,大大方方德八分錢,大大方方德八分錢,2025-12-18T01:32:37Z,2026-03-28T19:54:55Z,2025-12-18,2025,2025-12,76561198207979536,0,3
213535166,schinese,FALSE,TRUE,rnm退钱,rnm退钱,2025-12-18T00:24:12Z,2025-12-18T00:24:12Z,2025-12-18,2025,2025-12,76561198403892224,73,6
213534598,schinese,FALSE,TRUE,一直闪退 根本进不去 重装都没用,一直闪退 根本进不去 重装都没用,2025-12-18T00:11:10Z,2025-12-18T00:11:10Z,2025-12-18,2025,2025-12,76561198342008800,0,1
213530627,schinese,TRUE,FALSE,Not that bad,not that bad,2025-12-17T22:43:25Z,2025-12-17T22:43:25Z,2025-12-17,2025,2025-12,76561198128772832,0,13
213529005,schinese,FALSE,TRUE,屎一样的优化,屎一样的优化,2025-12-17T22:10:59Z,2025-12-17T22:10:59Z,2025-12-17,2025,2025-12,76561198305518992,77,5
213516527,schinese,FALSE,TRUE,【致卡普空：你们的“怪物猎人”标题，可能少打了一个字】 不推荐 | 游戏时间：55小时 | 外观支出：0元（但已观瞻价值2900元的付费美学宇宙） 首先，必须向卡普空的付费艺术部门脱帽致敬。短短一年，他们以惊人的生产力，成功将《荒野》从一款“狩猎模拟器”，升华成了一座可互动的、会掉帧的、价格高达2900元的新世代数字衣橱。 这是什么概念？ 这意味着，你只需用约4.5份《荒野》本体的投入，就能为你的猎人购置一整套足以穿梭于《最终幻想14》、《原神》乃至《奇迹暖暖》片场都毫不违和的史诗级皮肤、表情与动作。这，难道不就是我们猎人梦寐以求的“跨界共斗”吗？ 游戏里的怪物生态？装备平衡？联机体验？肤浅了。真正的“终局内容”，在于你能否在鉴赏模式里，用价值2900元的穿搭组合，搭配出令全网赞叹的“荒漠废土时尚大片”。狩猎是什么？不过是为您的“荒野超模”之行拍点背景素材罢了。 回想首发时，我们还天真地抱怨“内容太少”。卡普空用行动回应了我们：“我们的内容，正在以每套‘仅售’198元的速度，稳步填充。” 那些还在苦苦等待新怪物、新地图的“原始猎人”，格局小了。新时代的猎人，信用卡就是最好的猎弓。 所以，如果你是一位专注于在虚拟世界进行奢侈品消费鉴赏与投资的收藏家，那么《荒野》的付费外观商城，无疑是您不容错过的、充满“狩猎”（指猎取你的钱包）乐趣的顶级乐园。至于游戏本身？那不过是一个偶尔需要进去展示一下新皮肤的、略显粗糙的试衣间罢了。 （写于浏览完第15期外观宣传片后，看着游戏里依然在沙漠里鬼畜抽搐的怪物，感叹这2900元带来的沉浸式艺术体验，确实比优化补丁来得更震撼人心。）,致卡普空 你们的 怪物猎人 标题 可能少打了一个字 不推荐 | 游戏时间 小时 | 外观支出 元 但已观瞻价值 元的付费美学宇宙 首先 必须向卡普空的付费艺术部门脱帽致敬 短短一年 他们以惊人的生产力 成功将 荒野 从一款 狩猎模拟器 升华成了一座可互动的 会掉帧的 价格高达 元的新世代数字衣橱 这是什么概念 这意味着 你只需用约 份 荒野 本体的投入 就能为你的猎人购置一整套足以穿梭于 最终幻想 原神 乃至 奇迹暖暖 片场都毫不违和的史诗级皮肤 表情与动作 这 难道不就是我们猎人梦寐以求的 跨界共斗 吗 游戏里的怪物生态 装备平衡 联机体验 肤浅了 真正的 终局内容 在于你能否在鉴赏模式里 用价值 元的穿搭组合 搭配出令全网赞叹的 荒漠废土时尚大片 狩猎是什么 不过是为您的 荒野超模 之行拍点背景素材罢了 回想首发时 我们还天真地抱怨 内容太少 卡普空用行动回应了我们 我们的内容 正在以每套 仅售 元的速度 稳步填充 那些还在苦苦等待新怪物 新地图的 原始猎人 格局小了 新时代的猎人 信用卡就是最好的猎弓 所以 如果你是一位专注于在虚拟世界进行奢侈品消费鉴赏与投资的收藏家 那么 荒野 的付费外观商城 无疑是您不容错过的 充满 狩猎 指猎取你的钱包 乐趣的顶级乐园 至于游戏本身 那不过是一个偶尔需要进去展示一下新皮肤的 略显粗糙的试衣间罢了 写于浏览完第 期外观宣传片后 看着游戏里依然在沙漠里鬼畜抽搐的怪物 感叹这 元带来的沉浸式艺术体验 确实比优化补丁来得更震撼人心,2025-12-17T18:29:30Z,2025-12-17T18:30:41Z,2025-12-17,2025,2025-12,76561198078430592,251,2
213516165,schinese,TRUE,FALSE,好玩,好玩,2025-12-17T18:22:53Z,2025-12-17T18:22:53Z,2025-12-17,2025,2025-12,76561198093643568,301,24
213514702,schinese,FALSE,TRUE,世界玩的有多爽，荒野玩的就有多恶心，本体更完了想起来要优化了，哈哈。 也不指望你那点产能m位能翻身了，下一作要还惦记你那b生态你就生去吧，谁生的过你,世界玩的有多爽 荒野玩的就有多恶心 本体更完了想起来要优化了 哈哈 也不指望你那点产能m位能翻身了 下一作要还惦记你那b生态你就生去吧 谁生的过你,2025-12-17T17:57:23Z,2025-12-17T17:57:23Z,2025-12-17,2025,2025-12,76561198080430112,287,19
213510273,schinese,FALSE,TRUE,卡普空你老冯的，又在更新你老冯福呢，你们管理层这辈子敢进福建泉州我保证让我爸公司所有的土方车去请你们咚咚锵,卡普空你老冯的 又在更新你老冯福呢 你们管理层这辈子敢进福建泉州我保证让我爸公司所有的土方车去请你们咚咚锵,2025-12-17T16:39:11Z,2025-12-17T16:39:11Z,2025-12-17,2025,2025-12,76561199178613120,32,2
213509695,schinese,FALSE,TRUE,卡普空死吗,卡普空死吗,2025-12-17T16:29:40Z,2025-12-17T16:29:40Z,2025-12-17,2025,2025-12,76561198168634960,71,2
213508928,schinese,FALSE,TRUE,最垃圾的怪猎作品,最垃圾的怪猎作品,2025-12-17T16:16:21Z,2025-12-17T16:16:21Z,2025-12-17,2025,2025-12,76561198341166128,180,2
213508880,schinese,FALSE,TRUE,SB游戏 玩了这么多年游戏 第一次给差评 居然还是我一直追的怪猎 真NB 天天优化优化 你优化玩家是吧? 游戏掉帧没优化 更新以后游戏就进不去 删了重装都不行 真NB,sb游戏 玩了这么多年游戏 第一次给差评 居然还是我一直追的怪猎 真nb 天天优化优化 你优化玩家是吧 游戏掉帧没优化 更新以后游戏就进不去 删了重装都不行 真nb,2025-12-17T16:15:17Z,2025-12-17T16:15:17Z,2025-12-17,2025,2025-12,76561198284419264,53,2
213504977,schinese,FALSE,TRUE,"老子更新完，打个巨戟龙你麻辣隔壁的,老子4090卡成PPT 你是真几把猛，你干脆叫巨卡龙算了，CNM，看见了吗？CNMLGB!!!",老子更新完 打个巨戟龙你麻辣隔壁的 老子 卡成ppt 你是真几把猛 你干脆叫巨卡龙算了 cnm 看见了吗 cnmlgb,2025-12-17T15:10:57Z,2025-12-17T15:10:57Z,2025-12-17,2025,2025-12,76561198130994640,617,20
213504441,schinese,FALSE,TRUE,最后悔预购的游戏,最后悔预购的游戏,2025-12-17T15:02:19Z,2025-12-17T15:02:19Z,2025-12-17,2025,2025-12,76561199239884048,122,15
213503488,schinese,FALSE,TRUE,我曰你冯的福更新完就进不去,我曰你冯的福更新完就进不去,2025-12-17T14:46:38Z,2025-12-17T14:46:38Z,2025-12-17,2025,2025-12,76561198345725344,344,11
213503380,schinese,FALSE,TRUE,忍了这么久没喷，打巨戟龙猫完我真忍不住了，喜欢飞？飞你码了个比的，煞笔德田，就喜欢教你怎么玩游戏，我一个投石器射出激光滋死你的码,忍了这么久没喷 打巨戟龙猫完我真忍不住了 喜欢飞 飞你码了个比的 煞笔德田 就喜欢教你怎么玩游戏 我一个投石器射出激光滋死你的码,2025-12-17T14:44:35Z,2025-12-17T14:44:35Z,2025-12-17,2025,2025-12,76561198122291488,193,31
213503371,schinese,FALSE,TRUE,******************************************,,2025-12-17T14:44:26Z,2025-12-17T14:44:26Z,2025-12-17,2025,2025-12,76561198282143856,250,2
213503206,schinese,TRUE,FALSE,豪史我赤,豪史我赤,2025-12-17T14:41:44Z,2025-12-17T14:41:44Z,2025-12-17,2025,2025-12,76561198146251712,217,7
213503114,schinese,TRUE,FALSE,1,,2025-12-17T14:40:25Z,2026-04-14T13:06:34Z,2025-12-17,2025,2025-12,76561198112224528,51,6
213502327,schinese,FALSE,TRUE,什么勾石游戏，首发入的现在想想还恶心,什么勾石游戏 首发入的现在想想还恶心,2025-12-17T14:27:08Z,2025-12-17T14:27:08Z,2025-12-17,2025,2025-12,76561199034642816,103,3
213500103,schinese,FALSE,TRUE,什么都没干，莫名被永久封禁了？？？？？什么玩意,什么都没干 莫名被永久封禁了 什么玩意,2025-12-17T13:48:02Z,2025-12-17T13:48:02Z,2025-12-17,2025,2025-12,76561198124327808,281,10
213500082,schinese,FALSE,TRUE,德田能不能表演个切腹,德田能不能表演个切腹,2025-12-17T13:47:41Z,2025-12-17T13:47:41Z,2025-12-17,2025,2025-12,76561198099883776,109,2
213497944,schinese,FALSE,TRUE,纱币巨J,纱币巨j,2025-12-17T13:06:32Z,2025-12-17T13:06:32Z,2025-12-17,2025,2025-12,76561198112235504,42,1
213497323,schinese,FALSE,TRUE,-,,2025-12-17T12:53:43Z,2026-01-10T12:34:20Z,2025-12-17,2025,2025-12,76561199066172240,64,3
213496707,schinese,FALSE,TRUE,优化差 12400F+3070Ti 各种闪退和掉帧,优化差 f+ ti 各种闪退和掉帧,2025-12-17T12:41:29Z,2025-12-17T12:41:29Z,2025-12-17,2025,2025-12,76561198857268384,0,1
213495394,schinese,TRUE,FALSE,墓前感觉良好,墓前感觉良好,2025-12-17T12:15:03Z,2025-12-17T12:15:03Z,2025-12-17,2025,2025-12,76561199334895344,51,5
213495232,schinese,FALSE,TRUE,德田我有话想跟你说 你mua起飞了,德田我有话想跟你说 你mua起飞了,2025-12-17T12:11:49Z,2025-12-17T12:21:08Z,2025-12-17,2025,2025-12,76561198147589056,273,15
213493596,schinese,FALSE,TRUE,根本进不去，一进去就卡住，更新不仅挤牙膏，甚至负优化，太垃圾了,根本进不去 一进去就卡住 更新不仅挤牙膏 甚至负优化 太垃圾了,2025-12-17T11:36:05Z,2025-12-17T11:36:05Z,2025-12-17,2025,2025-12,76561198113318768,22,5
213491946,schinese,FALSE,TRUE,优化像屎卡的发昏 我要往在推荐配置里写Intel® Core™ i5-10400就能玩的那些个贱种他妈妈的生殖器里滴蜡，看看你妈的臭逼能不能兼容的了你们优化的这个粪便游戏,优化像屎卡的发昏 我要往在推荐配置里写intel® core™ i 就能玩的那些个贱种他妈妈的生殖器里滴蜡 看看你妈的臭逼能不能兼容的了你们优化的这个粪便游戏,2025-12-17T10:55:13Z,2025-12-18T19:02:26Z,2025-12-17,2025,2025-12,76561198150828560,82,7
213491627,schinese,FALSE,TRUE,一坨屎，之前听到有优化，还说回去看看怎么样，结果疯狂闪退，游戏都进不去，卡普空我cnm,一坨屎 之前听到有优化 还说回去看看怎么样 结果疯狂闪退 游戏都进不去 卡普空我cnm,2025-12-17T10:46:37Z,2025-12-17T10:46:37Z,2025-12-17,2025,2025-12,76561198428992448,75,2
213491162,schinese,FALSE,TRUE,纯纯若只游戏，优选稀烂，4060显卡人物踏空而行,纯纯若只游戏 优选稀烂 显卡人物踏空而行,2025-12-17T10:34:36Z,2025-12-17T10:34:36Z,2025-12-17,2025,2025-12,76561199044855904,135,1
213490613,schinese,FALSE,TRUE,日泥马，退钱,日泥马 退钱,2025-12-17T10:19:44Z,2025-12-17T10:19:44Z,2025-12-17,2025,2025-12,76561198332637696,0,3
213490464,schinese,FALSE,TRUE,你妈了个逼的新版本我早上玩中午玩下午更新了一下晚上玩不了了是吧,你妈了个逼的新版本我早上玩中午玩下午更新了一下晚上玩不了了是吧,2025-12-17T10:15:27Z,2025-12-17T10:15:27Z,2025-12-17,2025,2025-12,76561198334984864,331,10
213488073,schinese,FALSE,TRUE,这么久了，优化还是依托,这么久了 优化还是依托,2025-12-17T09:10:27Z,2025-12-17T09:10:27Z,2025-12-17,2025,2025-12,76561198422733024,0,1
213487696,schinese,FALSE,TRUE,德田你不会做动作游戏就滚蛋 做这么一坨恶心谁呢,德田你不会做动作游戏就滚蛋 做这么一坨恶心谁呢,2025-12-17T08:59:15Z,2025-12-17T08:59:15Z,2025-12-17,2025,2025-12,76561198078513760,0,3
213486113,schinese,FALSE,TRUE,欧米茄是近战能打的？,欧米茄是近战能打的,2025-12-17T08:15:02Z,2025-12-17T08:15:02Z,2025-12-17,2025,2025-12,76561198398207312,170,2
213485197,schinese,FALSE,TRUE,让你在2025年体验到新版怪猎X的体验！,让你在 年体验到新版怪猎x的体验,2025-12-17T07:48:57Z,2025-12-17T07:48:57Z,2025-12-17,2025,2025-12,76561199201112144,91,1
